xUp yUp xLow yLow curr_spring des_Spring time
-2.05222e-06 0.0125648 3.6074e-07 -0.99789 1.01156 1.00873 0.847
-2.05962e-06 0.0121662 3.6274e-07 -0.997183 1.01046 1.00762 0.8471
-2.06697e-06 0.0117672 3.64745e-07 -0.996474 1.00935 1.0065 0.8472
-2.07428e-06 0.0113678 3.66745e-07 -0.995764 1.00824 1.00539 0.8473
-2.08155e-06 0.0109681 3.68746e-07 -0.995054 1.00713 1.00427 0.8474
-2.08878e-06 0.010568 3.70743e-07 -0.994343 1.00602 1.00316 0.8475
-2.09596e-06 0.0101677 3.72736e-07 -0.993631 1.00491 1.00204 0.8476
-2.10307e-06 0.00976698 3.74733e-07 -0.992918 1.0038 1.00092 0.8477
-2.11017e-06 0.00936601 3.76731e-07 -0.992204 1.00268 0.999802 0.8478
-2.11695e-06 0.00896477 3.78741e-07 -0.991489 1.00157 0.998682 0.8479
-2.12378e-06 0.00856327 3.80793e-07 -0.990774 1.00045 0.99756 0.848
-2.13058e-06 0.00816153 3.82855e-07 -0.990058 0.999337 0.996437 0.8481
-2.13739e-06 0.00775957 3.84893e-07 -0.989341 0.99822 0.995314 0.8482
-2.14421e-06 0.00735741 3.86919e-07 -0.988624 0.997101 0.99419 0.8483
-2.151e-06 0.00695506 3.88919e-07 -0.987906 0.995982 0.993065 0.8484
-2.15778e-06 0.00655253 3.90907e-07 -0.987188 0.994861 0.991939 0.8485
-2.1645e-06 0.00614985 3.92877e-07 -0.986469 0.99374 0.990813 0.8486
-2.17118e-06 0.00574703 3.94847e-07 -0.985749 0.992619 0.989686 0.8487
-2.1778e-06 0.00534408 3.96817e-07 -0.985029 0.991496 0.988559 0.8488
-2.18436e-06 0.00494103 3.98794e-07 -0.984309 0.990373 0.987431 0.8489
-2.19084e-06 0.00453788 4.00776e-07 -0.983588 0.98925 0.986302 0.849
-2.19728e-06 0.00413466 4.02774e-07 -0.982866 0.988126 0.985173 0.8491
-2.20367e-06 0.00373138 4.04771e-07 -0.982144 0.987001 0.984044 0.8492
-2.20996e-06 0.00332806 4.06787e-07 -0.981422 0.985876 0.982914 0.8493
-2.21622e-06 0.00292471 4.0879e-07 -0.9807 0.98475 0.981784 0.8494
-2.22241e-06 0.00252135 4.10801e-07 -0.979977 0.983625 0.980654 0.8495
-2.22855e-06 0.002118 4.128e-07 -0.979254 0.982498 0.979523 0.8496
-2.23463e-06 0.00171467 4.14791e-07 -0.978531 0.981372 0.978393 0.8497
-2.24065e-06 0.00131138 4.16775e-07 -0.977807 0.980245 0.977262 0.8498
-2.24662e-06 0.000908144 4.18752e-07 -0.977083 0.979118 0.976131 0.8499
-2.25251e-06 0.000504977 4.20725e-07 -0.976359 0.977991 0.975 0.85
-2.25835e-06 0.000101897 4.22699e-07 -0.975635 0.976864 0.973869 0.8501
-2.26413e-06 -0.00030108 4.24683e-07 -0.974911 0.975737 0.972738 0.8502
-2.26983e-06 -0.000703938 4.26663e-07 -0.974187 0.97461 0.971607 0.8503
-2.27546e-06 -0.00110666 4.2863e-07 -0.973462 0.973483 0.970477 0.8504
-2.28104e-06 -0.00150923 4.30591e-07 -0.972738 0.972355 0.969346 0.8505
-2.28654e-06 -0.00191164 4.32536e-07 -0.972013 0.971229 0.968216 0.8506
-2.29197e-06 -0.00231386 4.34478e-07 -0.971289 0.970102 0.967086 0.8507
-2.29736e-06 -0.00271589 4.36414e-07 -0.970565 0.968975 0.965956 0.8508
-2.30267e-06 -0.0031177 4.38339e-07 -0.96984 0.967849 0.964827 0.8509
-2.30793e-06 -0.00351927 4.40262e-07 -0.969116 0.966723 0.963698 0.851
-2.31311e-06 -0.00392061 4.42181e-07 -0.968392 0.965597 0.962569 0.8511
-2.31828e-06 -0.00432167 4.44103e-07 -0.967668 0.964472 0.961441 0.8512
-2.32336e-06 -0.00472246 4.46035e-07 -0.966945 0.963347 0.960314 0.8513
-2.32835e-06 -0.00512294 4.47935e-07 -0.966221 0.962222 0.959187 0.8514
-2.33325e-06 -0.00552312 4.49855e-07 -0.965498 0.961098 0.958061 0.8515
-2.33805e-06 -0.00592296 4.51749e-07 -0.964775 0.959975 0.956935 0.8516
-2.34276e-06 -0.00632246 4.53671e-07 -0.964053 0.958852 0.95581 0.8517
-2.34739e-06 -0.0067216 4.55562e-07 -0.96333 0.95773 0.954686 0.8518
-2.35196e-06 -0.00712037 4.57465e-07 -0.962609 0.956609 0.953563 0.8519
-2.35644e-06 -0.00751875 4.5934e-07 -0.961887 0.955488 0.95244 0.852
-2.36087e-06 -0.00791672 4.61222e-07 -0.961166 0.954368 0.951318 0.8521
-2.36518e-06 -0.00831428 4.63077e-07 -0.960445 0.953249 0.950198 0.8522
-2.36946e-06 -0.00871139 4.64943e-07 -0.959725 0.952131 0.949078 0.8523
-2.37367e-06 -0.00910806 4.66778e-07 -0.959006 0.951014 0.947959 0.8524
-2.37779e-06 -0.00950426 4.68618e-07 -0.958286 0.949897 0.946842 0.8525
-2.38182e-06 -0.00989998 4.70451e-07 -0.957568 0.948782 0.945725 0.8526
-2.38575e-06 -0.0102952 4.72261e-07 -0.95685 0.947668 0.94461 0.8527
-2.38963e-06 -0.0106899 4.74059e-07 -0.956133 0.946555 0.943496 0.8528
-2.39341e-06 -0.0110841 4.75856e-07 -0.955416 0.945443 0.942383 0.8529
-2.3971e-06 -0.0114777 4.77625e-07 -0.9547 0.944332 0.941271 0.853
-2.40073e-06 -0.0118708 4.79378e-07 -0.953984 0.943222 0.940161 0.8531
-2.40427e-06 -0.0122633 4.81124e-07 -0.95327 0.942114 0.939052 0.8532
-2.4077e-06 -0.0126552 4.82863e-07 -0.952556 0.941007 0.937945 0.8533
-2.41103e-06 -0.0130465 4.84608e-07 -0.951843 0.939901 0.936839 0.8534
-2.41428e-06 -0.0134372 4.86358e-07 -0.951131 0.938796 0.935734 0.8535
-2.41745e-06 -0.0138273 4.88091e-07 -0.950419 0.937694 0.934631 0.8536
-2.42052e-06 -0.0142167 4.89809e-07 -0.949709 0.936592 0.93353 0.8537
-2.42349e-06 -0.0146055 4.91531e-07 -0.948999 0.935492 0.93243 0.8538
-2.42639e-06 -0.0149935 4.93226e-07 -0.94829 0.934394 0.931332 0.8539
-2.42917e-06 -0.0153809 4.94899e-07 -0.947583 0.933297 0.930236 0.854
-2.4319e-06 -0.0157676 4.96548e-07 -0.946876 0.932202 0.929141 0.8541
-2.4345e-06 -0.0161535 4.98195e-07 -0.94617 0.931108 0.928049 0.8542
-2.437e-06 -0.0165387 4.9982e-07 -0.945465 0.930017 0.926958 0.8543
-2.43946e-06 -0.0169232 5.01412e-07 -0.944762 0.928927 0.925869 0.8544
-2.44181e-06 -0.0173069 5.03004e-07 -0.944059 0.927839 0.924782 0.8545
-2.44405e-06 -0.0176898 5.04594e-07 -0.943358 0.926752 0.923697 0.8546
-2.44616e-06 -0.0180719 5.06176e-07 -0.942658 0.925668 0.922613 0.8547
-2.44818e-06 -0.0184532 5.07735e-07 -0.941958 0.924586 0.921533 0.8548
-2.4501e-06 -0.0188336 5.09263e-07 -0.94126 0.923505 0.920454 0.8549
-2.45189e-06 -0.0192133 5.10783e-07 -0.940564 0.922427 0.919377 0.855
-2.4536e-06 -0.0195921 5.1227e-07 -0.939868 0.921351 0.918302 0.8551
-2.45518e-06 -0.01997 5.13738e-07 -0.939174 0.920276 0.91723 0.8552
-2.4567e-06 -0.020347 5.15187e-07 -0.938481 0.919204 0.91616 0.8553
-2.45809e-06 -0.0207231 5.16615e-07 -0.93779 0.918134 0.915092 0.8554
-2.45938e-06 -0.0210983 5.18037e-07 -0.9371 0.917067 0.914027 0.8555
-2.46055e-06 -0.0214726 5.19442e-07 -0.936411 0.916002 0.912964 0.8556
-2.46161e-06 -0.021846 5.20828e-07 -0.935724 0.914938 0.911904 0.8557
-2.46257e-06 -0.0222184 5.22207e-07 -0.935038 0.913878 0.910846 0.8558
-2.46342e-06 -0.0225898 5.23567e-07 -0.934354 0.91282 0.90979 0.8559
-2.46414e-06 -0.0229602 5.24908e-07 -0.933671 0.911764 0.908738 0.856
-2.46474e-06 -0.0233297 5.26227e-07 -0.932989 0.910711 0.907687 0.8561
-2.46524e-06 -0.0236981 5.2751e-07 -0.93231 0.90966 0.90664 0.8562
-2.46566e-06 -0.0240655 5.28772e-07 -0.931631 0.908612 0.905595 0.8563
-2.46592e-06 -0.0244319 5.30014e-07 -0.930955 0.907566 0.904553 0.8564
-2.46609e-06 -0.0247973 5.31229e-07 -0.93028 0.906523 0.903513 0.8565
-2.46612e-06 -0.0251615 5.32418e-07 -0.929607 0.905483 0.902477 0.8566
-2.46601e-06 -0.0255247 5.33598e-07 -0.928935 0.904445 0.901443 0.8567
-2.46581e-06 -0.0258868 5.3475e-07 -0.928265 0.90341 0.900412 0.8568
-2.4655e-06 -0.0262478 5.35872e-07 -0.927597 0.902379 0.899385 0.8569
-2.46506e-06 -0.0266077 5.36972e-07 -0.926931 0.901349 0.89836 0.857
-2.4645e-06 -0.0269664 5.38042e-07 -0.926266 0.900323 0.897338 0.8571
-2.4638e-06 -0.027324 5.39088e-07 -0.925604 0.8993 0.896319 0.8572
-2.46299e-06 -0.0276805 5.40101e-07 -0.924943 0.89828 0.895304 0.8573
-2.46207e-06 -0.0280357 5.41079e-07 -0.924284 0.897262 0.894291 0.8574
-2.46103e-06 -0.0283898 5.4202e-07 -0.923627 0.896248 0.893282 0.8575
-2.45985e-06 -0.0287427 5.42938e-07 -0.922972 0.895237 0.892276 0.8576
-2.45854e-06 -0.0290944 5.43828e-07 -0.922319 0.894229 0.891273 0.8577
-2.45712e-06 -0.0294448 5.44689e-07 -0.921667 0.893224 0.890273 0.8578
-2.45555e-06 -0.0297941 5.45537e-07 -0.921018 0.892223 0.889277 0.8579
-2.45386e-06 -0.030142 5.46361e-07 -0.920371 0.891224 0.888284 0.858
-2.45207e-06 -0.0304888 5.47163e-07 -0.919726 0.890229 0.887295 0.8581
-2.45011e-06 -0.0308342 5.47926e-07 -0.919083 0.889237 0.886309 0.8582
-2.44803e-06 -0.0311783 5.48669e-07 -0.918442 0.888249 0.885327 0.8583
-2.4458e-06 -0.0315212 5.49373e-07 -0.917804 0.887264 0.884348 0.8584
-2.44345e-06 -0.0318627 5.50048e-07 -0.917167 0.886282 0.883373 0.8585
-2.44094e-06 -0.032203 5.50688e-07 -0.916533 0.885304 0.882401 0.8586
-2.43834e-06 -0.0325418 5.51287e-07 -0.915901 0.88433 0.881433 0.8587
-2.43562e-06 -0.0328794 5.51852e-07 -0.915271 0.883359 0.880469 0.8588
-2.43273e-06 -0.0332155 5.52387e-07 -0.914643 0.882391 0.879508 0.8589
-2.42971e-06 -0.0335503 5.52886e-07 -0.914018 0.881428 0.878551 0.859
-2.42655e-06 -0.0338838 5.53352e-07 -0.913395 0.880467 0.877598 0.8591
-2.42322e-06 -0.0342158 5.53791e-07 -0.912774 0.879511 0.876649 0.8592
-2.41977e-06 -0.0345464 5.5419e-07 -0.912156 0.878558 0.875704 0.8593
-2.41618e-06 -0.0348756 5.54558e-07 -0.91154 0.877609 0.874762 0.8594
-2.41243e-06 -0.0352033 5.5491e-07 -0.910926 0.876664 0.873825 0.8595
-2.40856e-06 -0.0355297 5.55217e-07 -0.910315 0.875723 0.872892 0.8596
-2.40454e-06 -0.0358545 5.55442e-07 -0.909707 0.874786 0.871962 0.8597
-2.40039e-06 -0.0361779 5.55648e-07 -0.909101 0.873852 0.871037 0.8598
-2.39607e-06 -0.0364998 5.55793e-07 -0.908497 0.872923 0.870116 0.8599
-2.39159e-06 -0.0368202 5.55921e-07 -0.907896 0.871997 0.869199 0.86
-2.38696e-06 -0.0371391 5.55999e-07 -0.907298 0.871076 0.868286 0.8601
-2.38219e-06 -0.0374565 5.56056e-07 -0.906702 0.870159 0.867377 0.8602
-2.37728e-06 -0.0377723 5.56066e-07 -0.906109 0.869245 0.866473 0.8603
-2.37225e-06 -0.0380867 5.56033e-07 -0.905518 0.868336 0.865573 0.8604
-2.36702e-06 -0.0383994 5.55976e-07 -0.90493 0.867431 0.864677 0.8605
-2.36165e-06 -0.0387107 5.55883e-07 -0.904345 0.866531 0.863785 0.8606
-2.35614e-06 -0.0390203 5.55742e-07 -0.903762 0.865634 0.862898 0.8607
-2.35048e-06 -0.0393284 5.55567e-07 -0.903182 0.864742 0.862016 0.8608
-2.34469e-06 -0.0396349 5.55345e-07 -0.902605 0.863854 0.861137 0.8609
-2.33871e-06 -0.0399398 5.55082e-07 -0.902031 0.862971 0.860264 0.861
-2.3326e-06 -0.040243 5.54769e-07 -0.90146 0.862091 0.859395 0.8611
-2.32632e-06 -0.0405447 5.5441e-07 -0.900891 0.861217 0.85853 0.8612
-2.31992e-06 -0.0408447 5.54005e-07 -0.900325 0.860346 0.85767 0.8613
-2.31331e-06 -0.0411431 5.53561e-07 -0.899762 0.859481 0.856815 0.8614
-2.30656e-06 -0.0414398 5.53077e-07 -0.899202 0.858619 0.855964 0.8615
-2.29966e-06 -0.0417348 5.52536e-07 -0.898645 0.857763 0.855118 0.8616
-2.2926e-06 -0.0420282 5.51962e-07 -0.898091 0.856911 0.854277 0.8617
-2.2854e-06 -0.0423199 5.5133e-07 -0.89754 0.856063 0.85344 0.8618
-2.27803e-06 -0.0426099 5.50665e-07 -0.896992 0.85522 0.852608 0.8619
-2.27051e-06 -0.0428982 5.49946e-07 -0.896447 0.854382 0.851782 0.862
-2.26283e-06 -0.0431848 5.49182e-07 -0.895905 0.853549 0.85096 0.8621
-2.25499e-06 -0.0434697 5.48372e-07 -0.895366 0.85272 0.850142 0.8622
-2.24701e-06 -0.0437528 5.475e-07 -0.89483 0.851896 0.84933 0.8623
-2.23885e-06 -0.0440342 5.46589e-07 -0.894297 0.851077 0.848523 0.8624
-2.23051e-06 -0.0443138 5.45627e-07 -0.893767 0.850263 0.847721 0.8625
-2.22199e-06 -0.0445917 5.44616e-07 -0.893241 0.849453 0.846924 0.8626
-2.21336e-06 -0.0448678 5.43544e-07 -0.892717 0.848649 0.846131 0.8627
-2.20455e-06 -0.0451421 5.42428e-07 -0.892197 0.847849 0.845344 0.8628
-2.19559e-06 -0.0454146 5.41254e-07 -0.89168 0.847055 0.844562 0.8629
-2.18648e-06 -0.0456853 5.40042e-07 -0.891166 0.846265 0.843786 0.863
-2.17718e-06 -0.0459542 5.38775e-07 -0.890656 0.845481 0.843014 0.8631
-2.16774e-06 -0.0462213 5.37467e-07 -0.890148 0.844701 0.842248 0.8632
-2.15811e-06 -0.0464866 5.36103e-07 -0.889644 0.843927 0.841486 0.8633
-2.14834e-06 -0.04675 5.34696e-07 -0.889144 0.843158 0.840731 0.8634
-2.13842e-06 -0.0470116 5.33224e-07 -0.888646 0.842394 0.83998 0.8635
-2.12833e-06 -0.0472713 5.3172e-07 -0.888153 0.841635 0.839235 0.8636
-2.11807e-06 -0.0475292 5.30149e-07 -0.887662 0.840881 0.838495 0.8637
-2.10762e-06 -0.0477852 5.2854e-07 -0.887175 0.840133 0.83776 0.8638
-2.09701e-06 -0.0480393 5.26875e-07 -0.886691 0.83939 0.837031 0.8639
-2.08626e-06 -0.0482915 5.25144e-07 -0.886211 0.838652 0.836308 0.864
-2.07538e-06 -0.0485418 5.23352e-07 -0.885734 0.837919 0.835589 0.8641
-2.06427e-06 -0.0487902 5.21527e-07 -0.885261 0.837192 0.834877 0.8642
-2.05301e-06 -0.0490367 5.19632e-07 -0.884791 0.83647 0.83417 0.8643
-2.04155e-06 -0.0492813 5.17696e-07 -0.884324 0.835754 0.833468 0.8644
-2.02998e-06 -0.0495239 5.15689e-07 -0.883862 0.835043 0.832772 0.8645
-2.01822e-06 -0.0497646 5.13645e-07 -0.883402 0.834338 0.832082 0.8646
-2.00631e-06 -0.0500033 5.11527e-07 -0.882947 0.833638 0.831397 0.8647
-1.99424e-06 -0.0502401 5.09375e-07 -0.882495 0.832943 0.830718 0.8648
-1.98199e-06 -0.050475 5.0715e-07 -0.882046 0.832255 0.830045 0.8649
-1.96961e-06 -0.0507078 5.0488e-07 -0.881602 0.831571 0.829377 0.865
-1.95704e-06 -0.0509387 5.02552e-07 -0.88116 0.830894 0.828715 0.8651
-1.94432e-06 -0.0511676 5.0018e-07 -0.880723 0.830222 0.828059 0.8652
-1.93139e-06 -0.0513945 4.97743e-07 -0.880289 0.829555 0.827409 0.8653
-1.91829e-06 -0.0516194 4.95261e-07 -0.879859 0.828895 0.826764 0.8654
-1.90506e-06 -0.0518423 4.92704e-07 -0.879433 0.82824 0.826125 0.8655
-1.89171e-06 -0.0520631 4.90091e-07 -0.87901 0.827591 0.825493 0.8656
-1.87817e-06 -0.052282 4.87417e-07 -0.878591 0.826947 0.824866 0.8657
-1.86308e-06 -0.0524988 4.85462e-07 -0.878176 0.826309 0.824245 0.8658
-1.84725e-06 -0.0527136 4.83765e-07 -0.877765 0.825678 0.82363 0.8659
-1.83104e-06 -0.0529264 4.82142e-07 -0.877358 0.825052 0.823021 0.866
-1.81478e-06 -0.0531372 4.80297e-07 -0.876954 0.824431 0.822418 0.8661
-1.79863e-06 -0.0533459 4.78197e-07 -0.876555 0.823817 0.821821 0.8662
-1.78275e-06 -0.0535525 4.75738e-07 -0.876159 0.823209 0.82123 0.8663
-1.76709e-06 -0.0537571 4.73027e-07 -0.875767 0.822606 0.820645 0.8664
-1.75162e-06 -0.0539596 4.70049e-07 -0.875379 0.82201 0.820066 0.8665
-1.73628e-06 -0.05416 4.66938e-07 -0.874995 0.821419 0.819494 0.8666
-1.72096e-06 -0.0543584 4.63685e-07 -0.874615 0.820835 0.818927 0.8667
-1.70567e-06 -0.0545546 4.60375e-07 -0.874239 0.820256 0.818367 0.8668
-1.69023e-06 -0.0547488 4.56998e-07 -0.873867 0.819684 0.817813 0.8669
-1.67466e-06 -0.0549408 4.53608e-07 -0.873498 0.819118 0.817265 0.867
-1.65893e-06 -0.0551307 4.50162e-07 -0.873134 0.818558 0.816723 0.8671
-1.64304e-06 -0.0553185 4.46698e-07 -0.872774 0.818003 0.816188 0.8672
-1.62699e-06 -0.0555042 4.43175e-07 -0.872418 0.817456 0.815658 0.8673
-1.61077e-06 -0.0556877 4.39614e-07 -0.872066 0.816914 0.815135 0.8674
-1.5944e-06 -0.0558691 4.35982e-07 -0.871718 0.816378 0.814619 0.8675
-1.57785e-06 -0.0560484 4.32303e-07 -0.871374 0.815849 0.814109 0.8676
-1.56118e-06 -0.0562255 4.28548e-07 -0.871034 0.815326 0.813605 0.8677
-1.5444e-06 -0.0564004 4.24731e-07 -0.870699 0.814809 0.813107 0.8678
-1.52749e-06 -0.0565732 4.20837e-07 -0.870367 0.814298 0.812616 0.8679
-1.51043e-06 -0.0567437 4.16886e-07 -0.870039 0.813794 0.812131 0.868
-1.49325e-06 -0.0569121 4.12865e-07 -0.869716 0.813296 0.811653 0.8681
-1.47593e-06 -0.0570784 4.08787e-07 -0.869397 0.812804 0.811181 0.8682
-1.45846e-06 -0.0572424 4.04647e-07 -0.869082 0.812319 0.810716 0.8683
-1.44087e-06 -0.0574042 4.00451e-07 -0.868771 0.81184 0.810257 0.8684
-1.42312e-06 -0.0575638 3.96199e-07 -0.868465 0.811367 0.809804 0.8685
-1.40523e-06 -0.0577213 3.91887e-07 -0.868162 0.810901 0.809358 0.8686
-1.38723e-06 -0.0578765 3.87523e-07 -0.867864 0.810441 0.808919 0.8687
-1.36907e-06 -0.0580295 3.831e-07 -0.86757 0.809988 0.808486 0.8688
-1.35078e-06 -0.0581802 3.7863e-07 -0.867281 0.809541 0.80806 0.8689
-1.33239e-06 -0.0583288 3.74097e-07 -0.866996 0.809101 0.80764 0.869
-1.31384e-06 -0.0584751 3.69524e-07 -0.866714 0.808667 0.807227 0.8691
-1.29516e-06 -0.0586192 3.64885e-07 -0.866438 0.808239 0.806821 0.8692
-1.27634e-06 -0.058761 3.60205e-07 -0.866165 0.807819 0.806421 0.8693
-1.25736e-06 -0.0589006 3.55468e-07 -0.865897 0.807404 0.806028 0.8694
-1.23828e-06 -0.0590379 3.5069e-07 -0.865633 0.806997 0.805641 0.8695
-1.21908e-06 -0.059173 3.45844e-07 -0.865374 0.806595 0.805262 0.8696
-1.19972e-06 -0.0593058 3.40971e-07 -0.865119 0.806201 0.804889 0.8697
-1.18025e-06 -0.0594363 3.36026e-07 -0.864868 0.805813 0.804522 0.8698
-1.16066e-06 -0.0595646 3.31051e-07 -0.864622 0.805432 0.804163 0.8699
-1.14096e-06 -0.0596906 3.26004e-07 -0.86438 0.805057 0.80381 0.87
-1.12118e-06 -0.0598143 3.20926e-07 -0.864142 0.804689 0.803464 0.8701
-1.10126e-06 -0.0599358 3.15778e-07 -0.863909 0.804328 0.803124 0.8702
-1.08122e-06 -0.0600549 3.1061e-07 -0.86368 0.803973 0.802792 0.8703
-1.06108e-06 -0.0601718 3.05369e-07 -0.863456 0.803625 0.802466 0.8704
-1.0408e-06 -0.0602864 3.00121e-07 -0.863236 0.803284 0.802147 0.8705
-1.02041e-06 -0.0603986 2.94795e-07 -0.86302 0.80295 0.801835 0.8706
-9.99919e-07 -0.0605086 2.89459e-07 -0.862809 0.802622 0.80153 0.8707
-9.79301e-07 -0.0606163 2.84042e-07 -0.862603 0.802301 0.801231 0.8708
-9.58594e-07 -0.0607216 2.78622e-07 -0.862401 0.801987 0.80094 0.8709
-9.3777e-07 -0.0608247 2.73123e-07 -0.862203 0.801679 0.800655 0.871
-9.16857e-07 -0.0609254 2.67622e-07 -0.86201 0.801379 0.800377 0.8711
-8.95825e-07 -0.0610238 2.62039e-07 -0.861822 0.801085 0.800106 0.8712
-8.74721e-07 -0.0611199 2.56454e-07 -0.861638 0.800798 0.799842 0.8713
-8.53511e-07 -0.0612137 2.50792e-07 -0.861458 0.800518 0.799585 0.8714
-8.32212e-07 -0.0613051 2.45134e-07 -0.861283 0.800245 0.799335 0.8715
-8.10821e-07 -0.0613942 2.39393e-07 -0.861113 0.799978 0.799092 0.8716
-7.89338e-07 -0.0614809 2.33663e-07 -0.860947 0.799719 0.798855 0.8717
-7.67772e-07 -0.0615654 2.27849e-07 -0.860786 0.799466 0.798626 0.8718
-7.4613e-07 -0.0616475 2.22049e-07 -0.860629 0.79922 0.798404 0.8719
-7.24401e-07 -0.0617272 2.16163e-07 -0.860477 0.798981 0.798188 0.872
-7.02595e-07 -0.0618046 2.10296e-07 -0.860329 0.79875 0.79798 0.8721
-6.80702e-07 -0.0618796 2.04346e-07 -0.860186 0.798525 0.797778 0.8722
-6.5873e-07 -0.0619523 1.98418e-07 -0.860048 0.798306 0.797584 0.8723
-6.36673e-07 -0.0620227 1.92406e-07 -0.859914 0.798095 0.797397 0.8724
-6.14548e-07 -0.0620907 1.8642e-07 -0.859785 0.797891 0.797216 0.8725
-5.92347e-07 -0.0621563 1.80349e-07 -0.85966 0.797694 0.797043 0.8726
-5.70097e-07 -0.0622196 1.74305e-07 -0.85954 0.797504 0.796876 0.8727
-5.47773e-07 -0.0622804 1.68179e-07 -0.859425 0.79732 0.796717 0.8728
-5.254e-07 -0.062339 1.62079e-07 -0.859314 0.797144 0.796565 0.8729
-5.02954e-07 -0.0623951 1.55897e-07 -0.859208 0.796975 0.796419 0.873
-4.80449e-07 -0.0624489 1.49749e-07 -0.859106 0.796813 0.796281 0.8731
-4.57885e-07 -0.0625004 1.4352e-07 -0.859009 0.796657 0.79615 0.8732
-4.35278e-07 -0.0625494 1.37326e-07 -0.858917 0.796509 0.796026 0.8733
-4.12613e-07 -0.0625961 1.31051e-07 -0.85883 0.796368 0.795909 0.8734
-3.89901e-07 -0.0626404 1.24815e-07 -0.858747 0.796233 0.795799 0.8735
-3.67147e-07 -0.0626823 1.18497e-07 -0.858668 0.796106 0.795696 0.8736
-3.44353e-07 -0.0627218 1.12221e-07 -0.858595 0.795986 0.7956 0.8737
-3.21509e-07 -0.062759 1.05866e-07 -0.858526 0.795873 0.795511 0.8738
-2.98628e-07 -0.0627938 9.95568e-08 -0.858462 0.795767 0.79543 0.8739
-2.75708e-07 -0.0628261 9.31687e-08 -0.858402 0.795668 0.795355 0.874
-2.52757e-07 -0.0628561 8.68286e-08 -0.858347 0.795576 0.795288 0.8741
-2.29769e-07 -0.0628838 8.04126e-08 -0.858297 0.795491 0.795227 0.8742
-2.06752e-07 -0.062909 7.40469e-08 -0.858252 0.795414 0.795174 0.8743
-1.83705e-07 -0.0629318 6.76047e-08 -0.858211 0.795343 0.795128 0.8744
-1.60643e-07 -0.0629523 6.12137e-08 -0.858175 0.795279 0.795089 0.8745
-1.37557e-07 -0.0629703 5.47483e-08 -0.858144 0.795223 0.795057 0.8746
-1.14455e-07 -0.062986 4.8338e-08 -0.858117 0.795173 0.795032 0.8747
-9.13335e-08 -0.0629992 4.18545e-08 -0.858095 0.795131 0.795014 0.8748
-6.82016e-08 -0.0630101 3.54292e-08 -0.858077 0.795096 0.795004 0.8749
-4.50559e-08 -0.0630186 2.89321e-08 -0.858065 0.795067 0.795 0.875
-2.19052e-08 -0.0630247 2.24953e-08 -0.858057 0.795046 0.795004 0.8751
1.25692e-09 -0.0630283 1.59887e-08 -0.858054 0.795032 0.795014 0.8752
2.44157e-08 -0.0630296 9.5448e-09 -0.858055 0.795025 0.795032 0.8753
4.75802e-08 -0.0630285 3.03301e-09 -0.858061 0.795026 0.795057 0.8754
7.07405e-08 -0.063025 -3.41318e-09 -0.858072 0.795033 0.795089 0.8755
9.39001e-08 -0.0630191 -9.92637e-09 -0.858088 0.795047 0.795128 0.8756
1.17049e-07 -0.0630108 -1.63713e-08 -0.858108 0.795069 0.795174 0.8757
1.40193e-07 -0.0630001 -2.28819e-08 -0.858133 0.795098 0.795227 0.8758
1.6332e-07 -0.062987 -2.93218e-08 -0.858163 0.795133 0.795288 0.8759
1.86436e-07 -0.0629715 -3.58257e-08 -0.858198 0.795176 0.795355 0.876
2.09533e-07 -0.0629536 -4.22565e-08 -0.858237 0.795226 0.79543 0.8761
2.32611e-07 -0.0629333 -4.875e-08 -0.858281 0.795283 0.795511 0.8762
2.55663e-07 -0.0629107 -5.51676e-08 -0.858329 0.795347 0.7956 0.8763
2.78696e-07 -0.0628856 -6.16453e-08 -0.858382 0.795418 0.795696 0.8764
3.01697e-07 -0.0628581 -6.80454e-08 -0.85844 0.795497 0.795799 0.8765
3.2467e-07 -0.0628282 -7.45045e-08 -0.858503 0.795582 0.795909 0.8766
3.4761e-07 -0.062796 -8.08829e-08 -0.85857 0.795675 0.796026 0.8767
3.70521e-07 -0.0627613 -8.73181e-08 -0.858642 0.795774 0.79615 0.8768
3.93388e-07 -0.0627242 -9.36698e-08 -0.858719 0.795881 0.796281 0.8769
4.16217e-07 -0.0626848 -1.00078e-07 -0.8588 0.795995 0.796419 0.877
4.39003e-07 -0.062643 -1.06401e-07 -0.858886 0.796116 0.796565 0.8771
4.61747e-07 -0.0625987 -1.12779e-07 -0.858977 0.796244 0.796717 0.8772
4.84448e-07 -0.0625521 -1.1907e-07 -0.859073 0.796379 0.796876 0.8773
5.0709e-07 -0.0625031 -1.25413e-07 -0.859173 0.796521 0.797043 0.8774
5.29688e-07 -0.0624517 -1.31667e-07 -0.859278 0.79667 0.797216 0.8775
5.52222e-07 -0.0623979 -1.3797e-07 -0.859387 0.796826 0.797397 0.8776
5.74689e-07 -0.0623418 -1.44184e-07 -0.859501 0.796989 0.797584 0.8777
5.971e-07 -0.0622832 -1.50446e-07 -0.85962 0.797159 0.797778 0.8778
6.19454e-07 -0.0622223 -1.56612e-07 -0.859743 0.797337 0.79798 0.8779
6.41752e-07 -0.062159 -1.62827e-07 -0.859872 0.797521 0.798188 0.878
6.63975e-07 -0.0620933 -1.68945e-07 -0.860004 0.797713 0.798404 0.8781
