sfxUp sfyUp sfxLow sfyLow time
246.298 -148569 -54.0114 148569 1.2574
246.206 -148324 -54.1092 148324 1.2575
246.101 -148071 -54.2047 148071 1.2576
245.984 -147812 -54.2959 147812 1.2577
245.855 -147546 -54.386 147546 1.2578
245.711 -147273 -54.4718 147273 1.2579
245.555 -146993 -54.5564 146993 1.258
245.385 -146706 -54.6375 146706 1.2581
245.201 -146413 -54.717 146413 1.2582
245.004 -146113 -54.7944 146113 1.2583
244.798 -145806 -54.8693 145806 1.2584
244.578 -145491 -54.9397 145491 1.2585
244.343 -145170 -55.0065 145170 1.2586
244.097 -144842 -55.0702 144842 1.2587
243.835 -144507 -55.1303 144507 1.2588
243.558 -144165 -55.1863 144165 1.2589
243.269 -143816 -55.2402 143816 1.259
242.965 -143460 -55.2903 143460 1.2591
242.649 -143097 -55.3374 143097 1.2592
242.319 -142727 -55.3803 142727 1.2593
241.974 -142350 -55.421 142350 1.2594
241.614 -141966 -55.4578 141966 1.2595
241.24 -141575 -55.4908 141575 1.2596
240.853 -141176 -55.5196 141176 1.2597
240.45 -140771 -55.545 140771 1.2598
240.033 -140358 -55.5655 140358 1.2599
239.604 -139939 -55.5817 139939 1.26
239.158 -139512 -55.5937 139512 1.2601
238.696 -139077 -55.6051 139077 1.2602
238.22 -138635 -55.6114 138635 1.2603
237.73 -138186 -55.6106 138186 1.2604
237.225 -137730 -55.6076 137730 1.2605
236.704 -137266 -55.5995 137266 1.2606
236.167 -136796 -55.59 136796 1.2607
235.615 -136319 -55.5758 136319 1.2608
235.047 -135834 -55.5583 135834 1.2609
234.464 -135342 -55.5364 135342 1.261
233.865 -134843 -55.5109 134843 1.2611
233.254 -134337 -55.4798 134337 1.2612
232.63 -133824 -55.4429 133824 1.2613
231.986 -133303 -55.4032 133303 1.2614
231.326 -132775 -55.3589 132775 1.2615
230.653 -132240 -55.3095 132240 1.2616
229.965 -131697 -55.2551 131697 1.2617
229.261 -131148 -55.1964 131148 1.2618
228.537 -130591 -55.1344 130591 1.2619
227.799 -130026 -55.0675 130026 1.262
227.045 -129455 -54.9963 129455 1.2621
226.277 -128876 -54.9197 128876 1.2622
225.493 -128290 -54.8389 128290 1.2623
224.698 -127696 -54.7516 127696 1.2624
223.882 -127095 -54.6601 127095 1.2625
223.049 -126487 -54.5641 126487 1.2626
222.2 -125872 -54.4627 125872 1.2627
221.337 -125249 -54.3552 125249 1.2628
220.456 -124619 -54.2445 124619 1.2629
219.56 -123982 -54.1275 123982 1.263
218.648 -123338 -54.0057 123338 1.2631
217.719 -122686 -53.8793 122686 1.2632
216.773 -122027 -53.7482 122027 1.2633
215.814 -121361 -53.6111 121361 1.2634
214.836 -120687 -53.4703 120687 1.2635
213.84 -120007 -53.3244 120007 1.2636
212.828 -119319 -53.1738 119319 1.2637
211.801 -118623 -53.0173 118623 1.2638
210.757 -117921 -52.856 117921 1.2639
209.699 -117211 -52.6887 117211 1.264
208.624 -116494 -52.516 116494 1.2641
207.531 -115770 -52.3378 115770 1.2642
206.424 -115039 -52.1537 115039 1.2643
205.299 -114301 -51.9643 114301 1.2644
204.157 -113555 -51.7698 113555 1.2645
203.001 -112803 -51.5691 112803 1.2646
201.823 -112043 -51.3645 112043 1.2647
200.488 -111276 -51.2361 111276 1.2648
199.069 -110501 -51.1379 110501 1.2649
197.607 -109719 -51.0473 109719 1.265
196.141 -108930 -50.9354 108930 1.2651
194.692 -108134 -50.7951 108134 1.2652
193.267 -107330 -50.6186 107330 1.2653
191.87 -106521 -50.4139 106521 1.2654
190.499 -105704 -50.1824 105704 1.2655
189.134 -104880 -49.9342 104880 1.2656
187.775 -104050 -49.6726 104050 1.2657
186.418 -103213 -49.4036 103213 1.2658
185.053 -102369 -49.1274 102369 1.2659
183.675 -101518 -48.8495 101518 1.266
182.277 -100660 -48.5672 100660 1.2661
180.859 -99796.3 -48.282 99796.3 1.2662
179.422 -98925.6 -47.9927 98925.6 1.2663
177.971 -98048.2 -47.6987 98048.2 1.2664
176.503 -97164.1 -47.3983 97164.1 1.2665
175.02 -96273.5 -47.0923 96273.5 1.2666
173.521 -95376.4 -46.7793 95376.4 1.2667
172.007 -94472.7 -46.4597 94472.7 1.2668
170.482 -93562.5 -46.1324 93562.5 1.2669
168.939 -92645.9 -45.7997 92645.9 1.267
167.383 -91722.8 -45.4599 91722.8 1.2671
165.816 -90793.3 -45.1132 90793.3 1.2672
164.236 -89857.5 -44.7605 89857.5 1.2673
162.641 -88915.4 -44.4014 88915.4 1.2674
161.032 -87967 -44.0366 87967 1.2675
159.403 -87012.4 -43.6662 87012.4 1.2676
157.761 -86051.5 -43.2898 86051.5 1.2677
156.103 -85084.5 -42.9078 85084.5 1.2678
154.429 -84111.5 -42.5202 84111.5 1.2679
152.737 -83132.3 -42.1275 83132.3 1.268
151.033 -82147.2 -41.7284 82147.2 1.2681
149.319 -81156.1 -41.3234 81156.1 1.2682
147.589 -80159 -40.9119 80159 1.2683
145.848 -79156.2 -40.4946 79156.2 1.2684
144.091 -78147.5 -40.0717 78147.5 1.2685
142.318 -77133 -39.6444 77133 1.2686
140.531 -76112.9 -39.2114 76112.9 1.2687
138.732 -75087.1 -38.7734 75087.1 1.2688
136.917 -74055.7 -38.3299 74055.7 1.2689
135.084 -73018.7 -37.8817 73018.7 1.269
133.241 -71976.3 -37.4278 71976.3 1.2691
131.385 -70928.5 -36.9686 70928.5 1.2692
129.515 -69875.3 -36.5043 69875.3 1.2693
127.631 -68816.8 -36.0346 68816.8 1.2694
125.736 -67753.1 -35.5595 67753.1 1.2695
123.829 -66684.2 -35.0797 66684.2 1.2696
121.908 -65610.2 -34.5952 65610.2 1.2697
119.975 -64531.1 -34.1057 64531.1 1.2698
118.033 -63447.1 -33.6109 63447.1 1.2699
116.073 -62358.1 -33.1118 62358.1 1.27
114.106 -61264.3 -32.6074 61264.3 1.2701
112.125 -60165.7 -32.0986 60165.7 1.2702
110.129 -59062.4 -31.5853 59062.4 1.2703
108.125 -57954.5 -31.0671 57954.5 1.2704
106.106 -56842 -30.5445 56842 1.2705
104.078 -55725 -30.0177 55725 1.2706
102.04 -54603.6 -29.4862 54603.6 1.2707
99.9895 -53477.9 -28.9507 53477.9 1.2708
97.9275 -52347.9 -28.4105 52347.9 1.2709
95.8581 -51213.6 -27.8661 51213.6 1.271
93.7777 -50075.3 -27.317 50075.3 1.2711
91.6858 -48932.9 -26.7643 48932.9 1.2712
89.5833 -47786.6 -26.2077 47786.6 1.2713
87.473 -46636.3 -25.647 46636.3 1.2714
85.352 -45482.3 -25.0827 45482.3 1.2715
83.2236 -44324.5 -24.5147 44324.5 1.2716
81.0839 -43163.1 -23.9426 43163.1 1.2717
78.9367 -41998.2 -23.3671 41998.2 1.2718
76.7793 -40829.7 -22.7877 40829.7 1.2719
74.6132 -39657.9 -22.2053 39657.9 1.272
72.4392 -38482.8 -21.6194 38482.8 1.2721
70.2579 -37304.4 -21.0304 37304.4 1.2722
68.0697 -36122.9 -20.4378 36122.9 1.2723
65.8711 -34938.4 -19.8425 34938.4 1.2724
63.6674 -33750.9 -19.2436 33750.9 1.2725
61.4543 -32560.5 -18.6422 32560.5 1.2726
59.2368 -31367.3 -18.0375 31367.3 1.2727
57.0122 -30171.5 -17.4302 30171.5 1.2728
54.7784 -28973 -16.82 28973 1.2729
52.5398 -27772 -16.2074 27772 1.273
50.2956 -26568.6 -15.5921 26568.6 1.2731
48.0449 -25362.9 -14.9744 25362.9 1.2732
45.788 -24154.9 -14.3544 24154.9 1.2733
43.527 -22944.8 -13.7321 22944.8 1.2734
41.2614 -21732.6 -13.1073 21732.6 1.2735
38.9903 -20518.5 -12.4807 20518.5 1.2736
36.7142 -19302.5 -11.8521 19302.5 1.2737
34.4343 -18084.8 -11.2214 18084.8 1.2738
32.15 -16865.4 -10.5889 16865.4 1.2739
29.8617 -15644.4 -9.95486 15644.4 1.274
27.57 -14421.9 -9.3191 14421.9 1.2741
25.2744 -13198 -8.68196 13198 1.2742
22.9773 -11972.9 -8.04321 11972.9 1.2743
20.676 -10746.6 -7.40326 10746.6 1.2744
18.3721 -9519.12 -6.76206 9519.12 1.2745
16.0653 -8290.71 -6.11991 8290.71 1.2746
13.7568 -7061.39 -5.47666 7061.39 1.2747
11.4458 -5831.3 -4.83251 5831.3 1.2748
9.13353 -4600.48 -4.18745 4600.48 1.2749
6.81995 -3369.09 -3.54174 3369.09 1.275
4.50532 -2137.18 -2.89531 2137.18 1.2751
2.19001 -904.891 -2.24838 904.891 1.2752
-0.126098 327.717 -1.6009 -327.717 1.2753
-2.44216 1560.51 -0.9532 -1560.51 1.2754
-4.75837 2793.41 -0.305263 -2793.41 1.2755
-7.0745 4026.3 0.342694 -4026.3 1.2756
-9.39016 5259.11 0.990756 -5259.11 1.2757
-11.7054 6491.7 1.63863 -6491.7 1.2758
-14.0194 7724.01 2.2864 -7724.01 1.2759
-16.3327 8955.9 2.93374 -8955.9 1.276
-18.6439 10187.3 3.58078 -10187.3 1.2761
-20.9536 11418.1 4.22723 -11418.1 1.2762
-23.2616 12648.2 4.87321 -12648.2 1.2763
-25.567 13877.5 5.51838 -13877.5 1.2764
-27.8702 15105.9 6.16269 -15105.9 1.2765
-30.1711 16333.3 6.80612 -16333.3 1.2766
-32.4685 17559.6 7.44848 -17559.6 1.2767
-34.7618 18784.7 8.08988 -18784.7 1.2768
-37.052 20008.6 8.73006 -20008.6 1.2769
-39.3386 21231 9.36896 -21231 1.277
-41.6221 22451.9 10.0064 -22451.9 1.2771
-43.9012 23671.2 10.6422 -23671.2 1.2772
-46.1754 24888.9 11.2764 -24888.9 1.2773
-48.4437 26104.7 11.9091 -26104.7 1.2774
-50.7073 27318.7 12.5398 -27318.7 1.2775
-52.9658 28530.7 13.1687 -28530.7 1.2776
-55.2196 29740.6 13.7955 -29740.6 1.2777
-57.4672 30948.4 14.4203 -30948.4 1.2778
-59.7095 32153.8 15.0426 -32153.8 1.2779
-61.9449 33356.9 15.663 -33356.9 1.278
-64.1742 34557.6 16.2809 -34557.6 1.2781
-66.3986 35755.7 16.8963 -35755.7 1.2782
-68.6139 36951.1 17.5091 -36951.1 1.2783
-70.8227 38143.8 18.1193 -38143.8 1.2784
-73.0224 39333.7 18.727 -39333.7 1.2785
-75.2151 40520.7 19.332 -40520.7 1.2786
-77.3994 41704.6 19.9337 -41704.6 1.2787
-79.5782 42885.4 20.5328 -42885.4 1.2788
-81.7492 44063 21.1283 -44063 1.2789
-83.9098 45237.4 21.7209 -45237.4 1.279
-86.0629 46408.3 22.3101 -46408.3 1.2791
-88.2051 47575.8 22.8958 -47575.8 1.2792
-90.3385 48739.8 23.4786 -48739.8 1.2793
-92.4613 49900 24.0579 -49900 1.2794
-94.5746 51056.6 24.6336 -51056.6 1.2795
-96.6795 52209.4 25.2056 -52209.4 1.2796
-98.7727 53358.2 25.7737 -53358.2 1.2797
-100.861 54503.1 26.338 -54503.1 1.2798
-102.935 55643.9 26.8982 -55643.9 1.2799
-104.996 56780.6 27.455 -56780.6 1.28
-107.048 57913 28.0072 -57913 1.2801
-109.09 59041.1 28.5555 -59041.1 1.2802
-111.12 60164.8 29.0995 -60164.8 1.2803
-113.14 61284.1 29.639 -61284.1 1.2804
-115.147 62398.8 30.1746 -62398.8 1.2805
-117.144 63508.9 30.7059 -63508.9 1.2806
-119.129 64614.3 31.2318 -64614.3 1.2807
-121.102 65714.9 31.754 -65714.9 1.2808
-123.059 66810.7 32.2716 -66810.7 1.2809
-125.008 67901.5 32.7849 -67901.5 1.281
-126.943 68987.3 33.2929 -68987.3 1.2811
-128.863 70068.1 33.7968 -70068.1 1.2812
-130.774 71143.7 34.2953 -71143.7 1.2813
-132.668 72214.1 34.7896 -72214.1 1.2814
-134.549 73279.3 35.2786 -73279.3 1.2815
-136.419 74339.1 35.7629 -74339.1 1.2816
-138.275 75393.4 36.242 -75393.4 1.2817
-140.12 76442.3 36.7163 -76442.3 1.2818
-141.95 77485.7 37.1854 -77485.7 1.2819
-143.762 78523.4 37.6496 -78523.4 1.282
-145.559 79555.5 38.109 -79555.5 1.2821
-147.347 80581.8 38.5627 -80581.8 1.2822
-149.116 81602.3 39.0113 -81602.3 1.2823
-150.875 82617 39.4546 -82617 1.2824
-152.617 83625.8 39.8929 -83625.8 1.2825
-154.344 84628.5 40.3253 -84628.5 1.2826
-156.057 85625.3 40.7524 -85625.3 1.2827
-157.755 86616 41.1737 -86616 1.2828
-159.438 87600.5 41.5904 -87600.5 1.2829
-161.105 88578.8 42.0008 -88578.8 1.283
-162.757 89550.9 42.4061 -89550.9 1.2831
-164.394 90516.7 42.8056 -90516.7 1.2832
-166.012 91476.2 43.2002 -91476.2 1.2833
-167.617 92429.2 43.588 -92429.2 1.2834
-169.213 93375.8 43.9714 -93375.8 1.2835
-170.791 94315.9 44.3478 -94315.9 1.2836
-172.348 95249.5 44.7196 -95249.5 1.2837
-173.891 96176.4 45.0849 -96176.4 1.2838
-175.415 97096.8 45.4452 -97096.8 1.2839
-176.925 98010.4 45.8004 -98010.4 1.284
-178.42 98917.4 46.15 -98917.4 1.2841
-179.896 99817.6 46.4942 -99817.6 1.2842
-181.361 100711 46.8325 -100711 1.2843
-182.806 101598 47.1642 -101598 1.2844
-184.235 102477 47.491 -102477 1.2845
-185.645 103350 47.8121 -103350 1.2846
-187.04 104216 48.1268 -104216 1.2847
-188.419 105075 48.4357 -105075 1.2848
-189.784 105927 48.7389 -105927 1.2849
-191.129 106771 49.0367 -106771 1.285
-192.459 107609 49.3279 -107609 1.2851
-193.77 108440 49.6132 -108440 1.2852
-195.069 109263 49.8936 -109263 1.2853
-196.349 110079 50.1666 -110079 1.2854
-197.61 110889 50.435 -110889 1.2855
-198.855 111690 50.6969 -111690 1.2856
-200.082 112485 50.9545 -112485 1.2857
-201.294 113273 51.2052 -113273 1.2858
-202.495 114053 51.4511 -114053 1.2859
-203.671 114825 51.6907 -114825 1.286
-204.83 115591 51.9253 -115591 1.2861
-205.97 116349 52.1544 -116349 1.2862
-207.1 117100 52.3784 -117100 1.2863
-208.214 117843 52.5957 -117843 1.2864
-209.307 118579 52.8068 -118579 1.2865
-210.383 119307 53.0131 -119307 1.2866
-211.438 120028 53.2132 -120028 1.2867
-212.475 120742 53.4084 -120742 1.2868
-213.501 121448 53.5979 -121448 1.2869
-214.508 122146 53.7801 -122146 1.287
-215.781 122838 53.7855 -122838 1.2871
-217.048 123523 53.8054 -123523 1.2872
-218.313 124200 53.805 -124200 1.2873
-219.501 124870 53.8562 -124870 1.2874
-220.63 125532 53.9198 -125532 1.2875
-221.669 126186 54.0304 -126186 1.2876
-222.655 126833 54.1444 -126833 1.2877
-223.575 127473 54.2834 -127473 1.2878
-224.459 128104 54.4121 -128104 1.2879
-225.306 128728 54.5491 -128728 1.288
-226.137 129344 54.6674 -129344 1.2881
-226.945 129953 54.7863 -129953 1.2882
-227.744 130554 54.8871 -130554 1.2883
-228.525 131147 54.9874 -131147 1.2884
-229.301 131733 55.0709 -131733 1.2885
-230.054 132311 55.157 -132311 1.2886
-230.799 132881 55.2297 -132881 1.2887
-231.526 133444 55.3048 -133444 1.2888
-232.24 133999 55.3696 -133999 1.2889
-232.934 134546 55.437 -134546 1.289
-233.612 135086 55.4953 -135086 1.2891
-234.272 135618 55.5555 -135618 1.2892
-234.915 136142 55.6073 -136142 1.2893
-235.536 136659 55.6609 -136659 1.2894
-236.142 137168 55.7054 -137168 1.2895
-236.732 137670 55.7499 -137670 1.2896
-237.308 138164 55.785 -138164 1.2897
-237.867 138651 55.8198 -138651 1.2898
-238.413 139130 55.8466 -139130 1.2899
-238.94 139601 55.8721 -139601 1.29
-239.454 140065 55.8906 -140065 1.2901
-239.948 140522 55.9089 -140522 1.2902
-240.43 140971 55.9205 -140971 1.2903
-240.896 141412 55.9299 -141412 1.2904
-241.344 141846 55.9346 -141846 1.2905
-241.776 142272 55.9377 -142272 1.2906
-242.195 142691 55.9341 -142691 1.2907
-242.6 143103 55.928 -143103 1.2908
-242.991 143507 55.9156 -143507 1.2909
-243.367 143903 55.9004 -143903 1.291
-243.727 144292 55.8793 -144292 1.2911
-244.071 144674 55.8557 -144674 1.2912
-244.402 145049 55.8245 -145049 1.2913
-244.721 145417 55.7942 -145417 1.2914
-245.023 145778 55.7592 -145778 1.2915
-245.31 146131 55.7225 -146131 1.2916
-245.584 146476 55.6821 -146476 1.2917
-245.843 146814 55.6371 -146814 1.2918
-246.088 147145 55.5893 -147145 1.2919
-246.319 147468 55.5375 -147468 1.292
-246.537 147784 55.4812 -147784 1.2921
-246.741 148093 55.4216 -148093 1.2922
-246.93 148394 55.3588 -148394 1.2923
-247.106 148688 55.2914 -148688 1.2924
-247.269 148975 55.22 -148975 1.2925
-247.42 149255 55.1457 -149255 1.2926
-247.556 149528 55.0695 -149528 1.2927
-247.678 149793 54.9898 -149793 1.2928
-247.79 150052 54.9086 -150052 1.2929
-247.889 150303 54.8242 -150303 1.293
-247.972 150547 54.7375 -150547 1.2931
-248.045 150785 54.6455 -150785 1.2932
-248.104 151015 54.5524 -151015 1.2933
-248.149 151238 54.4564 -151238 1.2934
-248.182 151454 54.3556 -151454 1.2935
-248.205 151664 54.2522 -151664 1.2936
-248.215 151866 54.1455 -151866 1.2937
-248.211 152062 54.0372 -152062 1.2938
-248.194 152250 53.9269 -152250 1.2939
-248.167 152432 53.8134 -152432 1.294
-248.129 152607 53.6975 -152607 1.2941
-248.079 152775 53.579 -152775 1.2942
-248.016 152936 53.4601 -152936 1.2943
-247.941 153091 53.3371 -153091 1.2944
-247.854 153238 53.2117 -153238 1.2945
-247.758 153379 53.0822 -153379 1.2946
-247.65 153514 52.9516 -153514 1.2947
-247.531 153642 52.8175 -153642 1.2948
-247.399 153762 52.6839 -153762 1.2949
-247.257 153877 52.5464 -153877 1.295
-247.102 153985 52.4082 -153985 1.2951
-246.934 154086 52.2678 -154086 1.2952
-246.757 154181 52.1271 -154181 1.2953
-246.572 154269 51.982 -154269 1.2954
-246.371 154350 51.8385 -154350 1.2955
-246.163 154426 51.6903 -154426 1.2956
-245.944 154494 51.5401 -154494 1.2957
-245.714 154557 51.3855 -154557 1.2958
-245.476 154613 51.2314 -154613 1.2959
-245.227 154662 51.0741 -154662 1.296
-244.97 154705 50.9156 -154705 1.2961
-244.702 154742 50.7539 -154742 1.2962
-244.421 154773 50.5932 -154773 1.2963
-244.135 154797 50.4294 -154797 1.2964
-243.836 154815 50.2658 -154815 1.2965
-243.53 154827 50.0993 -154827 1.2966
-243.212 154833 49.9321 -154833 1.2967
-242.886 154833 49.7617 -154833 1.2968
-242.549 154826 49.5893 -154826 1.2969
-242.208 154814 49.415 -154814 1.297
-241.857 154795 49.2401 -154795 1.2971
-241.492 154770 49.0632 -154770 1.2972
-241.122 154739 48.8873 -154739 1.2973
-240.741 154702 48.7086 -154702 1.2974
-240.35 154659 48.532 -154659 1.2975
-239.952 154611 48.3523 -154611 1.2976
-239.543 154556 48.1721 -154556 1.2977
-239.129 154495 47.9889 -154495 1.2978
-238.705 154429 47.8062 -154429 1.2979
-238.275 154357 47.6195 -154357 1.298
-237.835 154279 47.4336 -154279 1.2981
-237.391 154195 47.2433 -154195 1.2982
-236.937 154105 47.0547 -154105 1.2983
-236.474 154010 46.8652 -154010 1.2984
-236.007 153909 46.6752 -153909 1.2985
-235.531 153802 46.4835 -153802 1.2986
-235.043 153690 46.2928 -153690 1.2987
-234.552 153572 46.0984 -153572 1.2988
-234.053 153448 45.9051 -153448 1.2989
-233.544 153319 45.7092 -153319 1.299
-233.027 153184 45.5139 -153184 1.2991
-232.503 153044 45.3173 -153044 1.2992
-231.974 152898 45.1201 -152898 1.2993
-231.433 152747 44.9237 -152747 1.2994
-230.891 152591 44.7268 -152591 1.2995
-230.343 152429 44.5277 -152429 1.2996
-229.783 152261 44.3303 -152261 1.2997
-229.221 152088 44.1318 -152088 1.2998
-228.653 151910 43.9316 -151910 1.2999
-228.075 151727 43.7307 -151727 1.3
-227.49 151538 43.5296 -151538 1.3001
-226.896 151344 43.3268 -151344 1.3002
-226.299 151145 43.1245 -151145 1.3003
-225.696 150941 42.9206 -150941 1.3004
-225.088 150731 42.7172 -150731 1.3005
-224.467 150517 42.5126 -150517 1.3006
-223.841 150299 42.3108 -150299 1.3007
-223.21 150075 42.1086 -150075 1.3008
-222.575 149846 41.9051 -149846 1.3009
-221.938 149611 41.7029 -149611 1.301
-221.296 149372 41.4973 -149372 1.3011
-220.645 149127 41.2923 -149127 1.3012
-219.989 148877 41.0842 -148877 1.3013
-219.329 148622 40.8787 -148622 1.3014
-218.663 148363 40.6711 -148363 1.3015
-217.991 148098 40.4661 -148098 1.3016
-217.318 147828 40.2599 -147828 1.3017
-216.635 147554 40.0559 -147554 1.3018
-215.947 147275 39.8497 -147275 1.3019
-215.253 146991 39.6456 -146991 1.302
-214.555 146702 39.4389 -146702 1.3021
-213.855 146409 39.2337 -146409 1.3022
-213.146 146111 39.0263 -146111 1.3023
-212.434 145808 38.8199 -145808 1.3024
-211.715 145500 38.6117 -145500 1.3025
-210.992 145188 38.4061 -145188 1.3026
-210.265 144871 38.1985 -144871 1.3027
-209.533 144550 37.9937 -144550 1.3028
-208.796 144224 37.7877 -144224 1.3029
-208.054 143894 37.5827 -143894 1.303
-207.309 143559 37.3749 -143559 1.3031
-206.561 143219 37.1694 -143219 1.3032
-205.808 142876 36.9613 -142876 1.3033
-205.051 142527 36.7554 -142527 1.3034
-204.289 142175 36.5467 -142175 1.3035
-203.528 141817 36.3405 -141817 1.3036
-202.759 141456 36.1331 -141456 1.3037
-201.988 141090 35.9277 -141090 1.3038
-201.235 140720 35.7197 -140720 1.3039
-200.471 140346 35.5122 -140346 1.304
-199.698 139967 35.3022 -139967 1.3041
-198.917 139585 35.0961 -139585 1.3042
-198.125 139198 34.8883 -139198 1.3043
-197.33 138806 34.684 -138806 1.3044
-196.527 138411 34.4786 -138411 1.3045
-195.72 138011 34.2758 -138011 1.3046
-194.909 137608 34.0714 -137608 1.3047
-194.096 137200 33.8691 -137200 1.3048
-193.279 136788 33.6649 -136788 1.3049
-192.461 136372 33.4628 -136372 1.305
-191.637 135952 33.2595 -135952 1.3051
-190.814 135528 33.0577 -135528 1.3052
-189.986 135100 32.8534 -135100 1.3053
-189.155 134668 32.6513 -134668 1.3054
-188.321 134232 32.4472 -134232 1.3055
-187.487 133793 32.2441 -133793 1.3056
-186.646 133349 32.0402 -133349 1.3057
-185.806 132901 31.8379 -132901 1.3058
-184.961 132450 31.6351 -132450 1.3059
-184.114 131995 31.4347 -131995 1.306
-183.262 131536 31.2332 -131536 1.3061
-182.41 131073 31.0343 -131073 1.3062
-181.551 130607 30.8348 -130607 1.3063
-180.693 130137 30.6372 -130137 1.3064
-179.83 129663 30.4384 -129663 1.3065
-178.968 129185 30.2405 -129185 1.3066
-178.101 128704 30.0412 -128704 1.3067
-177.232 128219 29.843 -128219 1.3068
-176.36 127731 29.6431 -127731 1.3069
-175.486 127239 29.446 -127239 1.307
-174.609 126743 29.2473 -126743 1.3071
-173.732 126244 29.0509 -126244 1.3072
-172.85 125741 28.8538 -125741 1.3073
-171.967 125235 28.6587 -125235 1.3074
-171.081 124726 28.4626 -124726 1.3075
-170.194 124213 28.2677 -124213 1.3076
-169.305 123696 28.0723 -123696 1.3077
-168.414 123176 27.8774 -123176 1.3078
-167.521 122653 27.682 -122653 1.3079
-166.626 122126 27.4884 -122126 1.308
-165.727 121596 27.2932 -121596 1.3081
-164.828 121063 27.101 -121063 1.3082
-163.925 120526 26.9077 -120526 1.3083
-163.023 119986 26.7161 -119986 1.3084
-162.117 119443 26.5244 -119443 1.3085
-161.209 118897 26.3348 -118897 1.3086
-160.301 118347 26.1442 -118347 1.3087
-159.39 117794 25.9552 -117794 1.3088
-158.475 117238 25.7651 -117238 1.3089
-157.56 116679 25.5768 -116679 1.309
-156.643 116117 25.3871 -116117 1.3091
-155.726 115551 25.1988 -115551 1.3092
-154.806 114983 25.0094 -114983 1.3093
-153.884 114411 24.822 -114411 1.3094
-152.96 113837 24.6337 -113837 1.3095
-152.036 113259 24.4476 -113259 1.3096
-151.109 112679 24.2607 -112679 1.3097
-150.181 112095 24.0756 -112095 1.3098
-149.252 111509 23.8898 -111509 1.3099
-148.321 110919 23.7053 -110919 1.31
-147.387 110328 23.5212 -110328 1.3101
-146.453 109734 23.3385 -109734 1.3102
-145.518 109136 23.1564 -109136 1.3103
-144.582 108536 22.9727 -108536 1.3104
-143.645 107932 22.7904 -107932 1.3105
-142.707 107326 22.6063 -107326 1.3106
-141.769 106717 22.4249 -106717 1.3107
-140.831 106105 22.2398 -106105 1.3108
-139.889 105490 22.059 -105490 1.3109
-138.947 104872 21.8778 -104872 1.311
-138.007 104252 21.6979 -104252 1.3111
-137.061 103629 21.518 -103629 1.3112
-136.112 103003 21.3409 -103003 1.3113
-135.166 102375 21.1612 -102375 1.3114
-134.219 101744 20.9828 -101744 1.3115
-133.269 101111 20.8046 -101111 1.3116
-132.319 100474 20.6274 -100474 1.3117
-131.366 99835.7 20.4501 -99835.7 1.3118
-130.409 99194.5 20.274 -99194.5 1.3119
-129.456 98550.8 20.0979 -98550.8 1.312
-128.505 97904.5 19.9222 -97904.5 1.3121
-127.55 97255.8 19.7465 -97255.8 1.3122
-126.593 96604.6 19.5718 -96604.6 1.3123
-125.635 95951 19.3958 -95951 1.3124
-124.676 95294.9 19.2228 -95294.9 1.3125
-123.716 94636.5 19.0485 -94636.5 1.3126
-122.756 93975.7 18.8765 -93975.7 1.3127
-121.797 93312.6 18.7028 -93312.6 1.3128
-120.833 92647 18.5335 -92647 1.3129
